Time WindDir SailAngle DragForward LiftForward
60.64 9.99997 127.3706 0.1286108 0.0007353003
60.76 9.99997 125.7674 0.130698 0.001620544
60.88 9.99997 124.1669 0.1324955 0.002523031
60.98 9.99997 122.6016 0.1340382 0.003402901
61.1 9.99997 120.9719 0.1353108 0.004340037
61.22 9.99997 119.3686 0.136248 0.005260294
61.32 9.99997 117.8011 0.1369815 0.006141655
61.44 9.99997 116.174 0.1373332 0.007040978
61.56 9.99997 114.5697 0.1373989 0.007911035
61.66 9.99997 113.0005 0.1373192 0.008731119
61.78 9.99997 111.374 0.1367856 0.009533364
61.9 9.99997 109.7685 0.1360169 0.01029548
62 9.99997 108.1984 0.1351578 0.01099941
62.12 9.99997 106.5698 0.1338124 0.01166043
62.24 9.99997 104.9623 0.1322791 0.01226942
62.34 9.99997 103.394 0.1307092 0.01281685
62.46 9.99997 101.7592 0.1286477 0.01330699
62.58 9.99997 100.1506 0.1264507 0.01373756
62.68 11 173.8276 0.0234725 0.002756853
62.8 11 178.2506 0.003936628 0.0005659807
62.92 11 176.9375 0.006312601 0.000902499
63.02 11 175.3955 0.009579494 0.001347142
63.14 11 173.765 0.0134106 0.001849659
63.26 11 172.1675 0.01723222 0.002329479
63.38 11 170.5715 0.02119337 0.002801829
63.48 11 169.0119 0.02507514 0.00323295
63.6 11 167.3803 0.02950703 0.003696213
63.72 11 165.7804 0.03386173 0.004115894
63.82 11 164.2181 0.03807477 0.004478598
63.94 11 162.5863 0.04284016 0.004851004
64.04 11 161.0205 0.04721867 0.005141537
64.16 11 159.3887 0.05213072 0.005423266
64.26 11 157.8219 0.05660684 0.005620496
64.38 11 156.1902 0.06159352 0.005789479
64.5 11 154.5885 0.06635477 0.00588673
64.62 11 152.9889 0.07109953 0.005918959
64.72 11 151.4231 0.07557723 0.005880312
64.84 11 149.7921 0.08047666 0.005773957
64.96 11 148.19 0.08508045 0.005594656
65.08 11 146.5901 0.08959066 0.005342096
65.2 11 144.9901 0.09399582 0.005015908
65.32 11 143.3902 0.09827695 0.004616809
65.43999 11 141.79 0.102416 0.004146447
65.54 11 140.2231 0.1062363 0.003632103
65.66 11 138.5924 0.1102192 0.003011646
65.76 11 137.0224 0.1137143 0.002374035
65.88 11 135.3916 0.1172786 0.001632598
66 11 133.7876 0.1204836 0.0008548463
66.12 11 132.1857 0.1234487 3.378946E-05
66.22 11 130.6169 0.1261038 0.0007903945
66.34 11 128.9861 0.1286415 0.001703195
66.46 11 127.3805 0.1308156 0.002629635
66.58 11 125.777 0.1326909 0.003571547
66.7 11 124.1734 0.1342718 0.004524208
66.82 11 122.5695 0.1355546 0.00547983
66.93999 11 120.9653 0.1365366 0.006430317
67.04 11 119.3965 0.1372965 0.007334047
67.16 11 117.7622 0.1376908 0.008267298
67.26 11 116.1905 0.1378974 0.009134955
67.38 11 114.5536 0.1376781 0.01000701
67.5 11 112.944 0.1371819 0.01082891
67.62 11 111.3375 0.1363944 0.01159708
67.72 11 109.7741 0.1354934 0.01228813
67.84 11 108.1317 0.1341275 0.01296538
67.96 11 106.524 0.1325448 0.01356706
68.08 11 104.9196 0.1307187 0.01410109
68.2 11 103.3162 0.1286625 0.01456834
68.32 11 101.7139 0.1263901 0.01496781
68.43999 11 100.1123 0.1239137 0.0152981
68.54 11.99998 173.8058 0.02515339 0.002738269
68.66 11.99998 178.2227 0.004290374 0.0005883403
68.76 11.99998 176.9453 0.006698286 0.0009103147
68.88 11.99998 175.3311 0.01057024 0.001407652
69 11.99998 173.737 0.01448901 0.001888095
69.12 11.99998 172.1438 0.01854592 0.002359381
69.22 11.99998 170.5911 0.022507 0.002787186
69.34 11.99998 168.9582 0.02704237 0.003246116
69.46 11.99998 167.362 0.03148184 0.003658643
69.58 11.99998 165.7676 0.03601645 0.004039665
69.7 11.99998 164.173 0.0406419 0.004384165
69.82 11.99998 162.5779 0.04534428 0.00468646
69.93999 11.99998 160.9826 0.05010968 0.004941047
70.04 11.99998 159.4216 0.05466557 0.005125095
70.16 11.99998 157.793 0.0597367 0.005277932
70.26 11.99998 156.2277 0.06434667 0.005348304
70.38 11.99998 154.6005 0.06940411 0.005367717
70.5 11.99998 153.0017 0.07421671 0.00531331
70.62 11.99998 151.4052 0.07897275 0.00518723
70.72 11.99998 149.8381 0.08346214 0.004991163
70.84 11.99998 148.2157 0.08825121 0.004714084
70.96 11.99998 146.6164 0.09275974 0.004365971
71.08 11.99998 145.0196 0.09713442 0.003945009
71.2 11.99998 143.4229 0.1013673 0.003452416
71.32 11.99998 141.8262 0.1054418 0.002890667
71.43999 11.99998 140.2293 0.1093436 0.002262984
71.54 11.99998 138.6544 0.1129716 0.001591125
71.66 11.99998 137.0404 0.1165671 0.0008395244
71.76 11.99998 135.459 0.1198282 5.548657E-05
71.88 11.99998 133.8452 0.1229431 0.0007929331
72 11.99998 132.2409 0.1257518 0.001684654
72.12 11.99998 130.6391 0.1282781 0.002608559
72.22 11.99998 129.0584 0.1305391 0.00353886
72.34 11.99998 127.4418 0.1325311 0.004511619
72.46 11.99998 125.8341 0.1342089 0.005499758
72.58 11.99998 124.2287 0.1355761 0.006487662
72.7 11.99998 122.6235 0.1366371 0.0074697
72.82 11.99998 121.017 0.1373904 0.008437728
72.93999 11.99998 119.41 0.1378338 0.009381887
73.04 11.99998 117.8336 0.1380684 0.01027071
73.16 11.99998 116.2001 0.1379196 0.01116772
73.26 11.99998 114.6234 0.1375747 0.01197756
73.38 11.99998 112.9855 0.1368228 0.01278692
73.5 11.99998 111.375 0.1357769 0.01351691
73.62 11.99998 109.7674 0.1344556 0.01418338
73.72 11.99998 108.1998 0.1330307 0.01476225
73.84 11.99998 106.5581 0.1311591 0.01532387
73.96 11.99998 104.9506 0.129069 0.01578411
74.08 11.99998 103.346 0.1267579 0.01617167
74.2 11.99998 101.7422 0.1242351 0.01648589
74.32 11.99998 100.1394 0.1215151 0.01672655
74.43999 12.99998 176.3222 0.0155018 0.001784201
74.54 12.99998 178.2798 0.004461114 0.0005847786
74.66 12.99998 176.9259 0.007414802 0.0009610715
74.76 12.99998 175.3806 0.01117864 0.001415485
74.88 12.99998 173.7466 0.01555519 0.001916654
75 12.99998 172.1478 0.01986552 0.00237951
75.12 12.99998 170.551 0.02429223 0.002820614
75.22 12.99998 168.993 0.0285896 0.003207678
75.34 12.99998 167.3588 0.03346303 0.003607362
75.46 12.99998 165.7588 0.03820781 0.003950513
75.58 12.99998 164.1606 0.04302074 0.004248993
75.7 12.99998 162.5622 0.04789682 0.004497794
75.82 12.99998 160.9634 0.05282015 0.004691552
75.93999 12.99998 159.3642 0.05777491 0.004825192
76.04 12.99998 157.8023 0.06249978 0.004885444
76.16 12.99998 156.1681 0.06766999 0.00488826
76.28 12.99998 154.5657 0.0726198 0.004816595
76.4 12.99998 152.9655 0.07750957 0.004670897
76.52 12.99998 151.3654 0.08233313 0.004449256
76.64 12.99998 149.7652 0.08707198 0.004150737
76.75999 12.99998 148.1646 0.09170669 0.003775361
76.86 12.99998 146.6 0.09605383 0.003340522
76.98 12.99998 144.9694 0.1005597 0.002805712
77.08 12.99998 143.4003 0.1046632 0.002227136
77.2 12.99998 141.7703 0.1088136 0.001551184
77.32 12.99998 140.1655 0.1126831 0.0008172212
77.43999 12.99998 138.5636 0.1163257 2.780542E-05
77.54 12.99998 136.9973 0.1196511 0.0007832645
77.66 12.99998 135.3675 0.1228791 0.001686572
77.78 12.99998 133.7627 0.1257828 0.002624542
77.9 12.99998 132.1608 0.1283934 0.003593233
78.02 12.99998 130.5595 0.1307148 0.004587936
78.14 12.99998 128.9583 0.1327397 0.005600567
78.25999 12.99998 127.3573 0.1344617 0.006622629
78.36 12.99998 125.7958 0.1358889 0.007599154
78.48 12.99998 124.1595 0.1370577 0.008645606
78.58 12.99998 122.5962 0.1378936 0.009600583
78.7 12.99998 120.9569 0.1384269 0.01061227
78.82 12.99998 119.3527 0.138587 0.01155515
78.93999 12.99998 117.751 0.1384355 0.01245511
79.04 12.99998 116.1923 0.1380695 0.01326119
79.16 12.99998 114.5505 0.1373425 0.01410225
79.28 12.99998 112.9468 0.1362868 0.01483805
79.4 12.99998 111.3454 0.1349485 0.01550663
79.52 12.99998 109.7439 0.1333373 0.01610482
79.64 12.99998 108.1424 0.1314647 0.01662913
79.75999 12.99998 106.5406 0.1293435 0.01707703
79.86 12.99998 104.9823 0.1271646 0.01742932
79.98 12.99998 103.3396 0.1245276 0.01775189
80.08 12.99998 101.7788 0.1219307 0.01795596
80.2 12.99998 100.1361 0.1188656 0.01811267
80.32 14.00001 176.3192 0.01649554 0.00177026
80.43999 14.00001 178.3624 0.004451378 0.0005571126
80.54 14.00001 176.9762 0.007680581 0.0009440417
80.66 14.00001 175.3603 0.01212956 0.001449456
80.78 14.00001 173.7678 0.01655701 0.001920643
80.9 14.00001 172.1765 0.02109944 0.002368888
81.02 14.00001 170.5847 0.02575418 0.00278924
81.14 14.00001 168.9925 0.03051084 0.003175934
81.25999 14.00001 167.4001 0.03535779 0.003523189
81.36 14.00001 165.8359 0.04004945 0.003803887
81.48 14.00001 164.2159 0.04524148 0.004065271
81.58 14.00001 162.6459 0.05006816 0.004243786
81.7 14.00001 161.027 0.05532474 0.004383166
81.82 14.00001 159.4283 0.0604237 0.004450327
81.93999 14.00001 157.8313 0.06550562 0.004447319
82.04 14.00001 156.2575 0.07036866 0.004365528
82.16 14.00001 154.6396 0.07554636 0.00421339
82.28 14.00001 153.037 0.08053063 0.00398165
82.4 14.00001 151.436 0.08541961 0.003671068
82.52 14.00001 149.8342 0.09020938 0.003280737
82.64 14.00001 148.2315 0.09488241 0.002811131
82.75999 14.00001 146.6284 0.09941945 0.002263805
82.86 14.00001 145.0502 0.1036488 0.001659224
82.98 14.00001 143.4245 0.1079946 0.0009560973
83.08 14.00001 141.8438 0.1118974 0.0002160908
83.2 14.00001 140.2147 0.115838 0.0006223848
83.32 14.00001 138.6052 0.1194159 0.001507896
83.43999 14.00001 136.9985 0.122725 0.002442689
83.54 14.00001 135.425 0.1256683 0.00337858
83.66 14.00001 133.7906 0.1285571 0.004421979
83.78 14.00001 132.1824 0.1310267 0.005468275
83.9 14.00001 130.5771 0.1331835 0.006530259
84.02 14.00001 128.9726 0.135026 0.007600914
84.14 14.00001 127.3689 0.1365481 0.008670914
84.25999 14.00001 125.7657 0.1377452 0.009730686
84.36 14.00001 124.2011 0.1386381 0.01071701
84.48 14.00001 122.5641 0.1392661 0.0117771
84.58 14.00001 120.9985 0.1395388 0.01270307
84.7 14.00001 119.3616 0.1394882 0.0136814
84.82 14.00001 117.7582 0.1390526 0.01455908
84.93999 14.00001 116.1572 0.1383088 0.01537713
85.04 14.00001 114.5952 0.137393 0.0160958
85.16 14.00001 112.9583 0.136051 0.01681814
85.28 14.00001 111.355 0.1344131 0.01742344
85.4 14.00001 109.7537 0.1325077 0.01794991
85.52 14.00001 108.1523 0.1303429 0.01839476
85.64 14.00001 106.5507 0.1279313 0.01875568
85.75999 14.00001 104.9488 0.1252877 0.01903157
85.86 14.00001 103.3877 0.1226365 0.01922561
85.98 14.00001 101.7474 0.1194717 0.01934312
86.08 14.00001 100.1843 0.1164358 0.01937905
86.2 14.99998 176.3323 0.01752747 0.001748198
86.32 14.99998 178.368 0.00477091 0.0005655749
86.43999 14.99998 176.9431 0.008418422 0.0009778866
86.54 14.99998 175.3947 0.01269072 0.001427919
86.66 14.99998 173.7659 0.01757666 0.001904903
86.78 14.99998 172.1693 0.02236765 0.002332337
86.9 14.99998 170.5752 0.02724849 0.002723334
87.02 14.99998 168.9814 0.03221801 0.003073034
87.14 14.99998 167.3874 0.03726396 0.003375754
87.25999 14.99998 165.7939 0.04237264 0.003625943
87.36 14.99998 164.2291 0.04731264 0.003803628
87.48 14.99998 162.6109 0.05267616 0.00393612
87.58 14.99998 161.0399 0.05769907 0.003988609
87.7 14.99998 159.423 0.06306126 0.003978511
87.82 14.99998 157.8238 0.06826869 0.003892957
87.93999 14.99998 156.2269 0.0734219 0.003729433
88.04 14.99998 154.6546 0.07832855 0.003486905
88.16 14.99998 153.0376 0.08349777 0.003157955
88.28 14.99998 151.4355 0.08844307 0.002749901
88.4 14.99998 149.8355 0.09326036 0.002261324
88.52 14.99998 148.2352 0.09794372 0.001692894
88.64 14.99998 146.6345 0.1024761 0.001046854
88.75999 14.99998 145.0327 0.1068358 0.0003272915
88.86 14.99998 143.4583 0.1108375 0.0004345332
88.98 14.99998 141.8312 0.1149599 0.001311734
89.1 14.99998 140.2252 0.1186774 0.002230031
89.22 14.99998 138.6213 0.1221344 0.003201202
89.34 14.99998 137.0174 0.1253232 0.004219211
89.46 14.99998 135.4133 0.1282286 0.005275554
89.57999 14.99998 133.8093 0.1308369 0.006361142
89.68 14.99998 132.2379 0.1330575 0.00741112
89.8 14.99998 130.6043 0.1351921 0.008572621
89.9 14.99998 129.0316 0.1368068 0.009631773
90.02 14.99998 127.3971 0.1382564 0.01078538
90.14 14.99998 125.7911 0.1392374 0.01187015
90.25999 14.99998 124.1877 0.1398851 0.01292539
90.36 14.99998 122.6196 0.1402417 0.01389258
90.48 14.99998 120.9847 0.1402839 0.01490714
90.6 14.99998 119.3797 0.1399182 0.01581831
90.72 14.99998 117.7771 0.1392303 0.01666533
90.84 14.99998 116.1749 0.1382251 0.01744203
90.96 14.99998 114.5728 0.1369111 0.01814224
91.07999 14.99998 112.9709 0.1352986 0.01876105
91.18 14.99998 111.4062 0.1335791 0.01928421
91.3 14.99998 109.7705 0.1313518 0.01974857
91.4 14.99998 108.2037 0.1291178 0.02010768
91.52 14.99998 106.5677 0.126355 0.02038172
91.64 14.99998 104.9631 0.1234457 0.02055908
91.75999 14.99998 103.3607 0.1203317 0.02064546
91.86 14.99998 101.7961 0.1172484 0.02066307
91.98 14.99998 100.1601 0.1136216 0.02056149
92.1 15.99997 176.3317 0.01849957 0.001702077
92.22 15.99997 178.363 0.005007666 0.0005601645
92.34 15.99997 176.9338 0.008870002 0.000968835
92.46 15.99997 175.3439 0.01363526 0.001436328
92.57999 15.99997 173.7466 0.01855391 0.001876977
92.68 15.99997 172.1892 0.02332786 0.002257143
92.8 15.99997 170.5532 0.02867222 0.002631857
92.9 15.99997 168.992 0.03363959 0.002924435
93.02 15.99997 167.3569 0.03912724 0.003189687
93.14 15.99997 165.7556 0.04447016 0.003386248
93.25999 15.99997 164.1568 0.04983032 0.003516433
93.36 15.99997 162.5961 0.0549537 0.003566829
93.48 15.99997 160.9627 0.06054635 0.003551585
93.6 15.99997 159.3614 0.06592771 0.003457347
93.72 15.99997 157.7626 0.07125491 0.003282018
93.84 15.99997 156.1642 0.07652348 0.003023248
93.96 15.99997 154.5659 0.08171584 0.002679766
94.07999 15.99997 152.9678 0.08681216 0.002251229
94.18 15.99997 151.4069 0.09154593 0.001759233
94.3 15.99997 149.7745 0.09662408 0.001142803
94.4 15.99997 148.2109 0.1010934 0.0004960813
94.52 15.99997 146.5784 0.1058423 0.0002847427
94.64 15.99997 144.978 0.1101615 0.001111816
94.75999 15.99997 143.3798 0.1142459 0.002005983
94.86 15.99997 141.8179 0.1179088 0.002914143
94.98 15.99997 140.1859 0.1217125 0.003968683
95.1 15.99997 138.5854 0.1250352 0.005031011
95.22 15.99997 136.987 0.128066 0.006131413
95.34 15.99997 135.3884 0.1307966 0.007261978
95.46 15.99997 133.7897 0.1332137 0.008412558
95.57999 15.99997 132.1908 0.1353062 0.009572553
95.68 15.99997 130.6259 0.1370295 0.01067613
95.8 15.99997 128.9945 0.1385696 0.01186999
95.9 15.99997 127.4267 0.1396591 0.01294766
96.02 15.99997 125.7957 0.1404694 0.0140821
96.14 15.99997 124.1937 0.1408488 0.01513427
96.25999 15.99997 122.5939 0.1408844 0.01613459
96.36 15.99997 121.0262 0.1406868 0.01704719
96.48 15.99997 119.3987 0.1400421 0.01793945
96.6 15.99997 117.7963 0.1390656 0.01873616
96.72 15.99997 116.1964 0.137769 0.01944922
96.84 15.99997 114.5969 0.1361635 0.02007532
96.96 15.99997 112.9973 0.1342614 0.02061058
97.07999 15.99997 111.3975 0.1320765 0.02105213
97.18 15.99997 109.8254 0.1298471 0.02142198
97.3 15.99997 108.2036 0.1270252 0.02165389
97.4 15.99997 106.6258 0.1243177 0.02184625
97.52 15.99997 105.0035 0.1210187 0.02188023
97.64 15.99997 103.3966 0.1176564 0.0218523
97.75999 15.99997 101.7923 0.1141121 0.02173154
97.86 15.99997 100.2179 0.1106276 0.02156176
97.98 16.99999 176.3656 0.01953661 0.001637076
98.1 16.99999 178.4046 0.005364025 0.0005614021
98.22 16.99999 176.9835 0.009423655 0.0009596028
98.34 16.99999 175.4002 0.01441877 0.001408622
98.46 16.99999 173.8081 0.01956026 0.001824303
98.57999 16.99999 172.2143 0.02480129 0.002197168
98.68 16.99999 170.6472 0.02986427 0.002498006
98.8 16.99999 169.0259 0.03550362 0.002777653
98.9 16.99999 167.4529 0.04070736 0.002965099
99.02 16.99999 165.8301 0.04645113 0.003111321
99.14 16.99999 164.2281 0.05199172 0.003177631
99.25999 16.99999 162.6276 0.0575289 0.003166886
99.36 16.99999 161.054 0.06277634 0.003068896
99.48 16.99999 159.4284 0.06852786 0.002890582
99.6 16.99999 157.8242 0.07398397 0.002627314
99.72 16.99999 156.222 0.07935931 0.002276522
99.84 16.99999 154.6198 0.08464437 0.001837045
99.96 16.99999 153.0175 0.08981857 0.001309283
100.08 16.99999 151.4151 0.09486162 0.0006947017
100.18 16.99999 149.8422 0.09950566 2.373673E-05
100.3 16.99999 148.2134 0.1044614 0.0007836458
100.4 16.99999 146.6389 0.1087483 0.001604657
100.52 16.99999 145.0093 0.1132563 0.002568702
100.64 16.99999 143.4046 0.117299 0.003567745
100.76 16.99999 141.8023 0.1210792 0.00462518
100.86 16.99999 140.2319 0.1244419 0.005682926
100.98 16.99999 138.601 0.1278398 0.006876366
101.1 16.99999 136.9963 0.1307528 0.008063199
101.22 16.99999 135.3939 0.1333422 0.009270461
101.34 16.99999 133.7915 0.1356007 0.0104891
101.46 16.99999 132.1891 0.1375176 0.01170762
101.58 16.99999 130.5865 0.139085 0.01291461
101.68 16.99999 129.0177 0.1403259 0.01405387
101.8 16.99999 127.3856 0.1412307 0.01523346
101.9 16.99999 125.8135 0.1418143 0.01631115
102.02 16.99999 124.1816 0.1419569 0.01738302
102.14 16.99999 122.5752 0.141743 0.01837874
102.26 16.99999 120.9713 0.141168 0.01929413
102.36 16.99999 119.4017 0.1404185 0.02011828
102.48 16.99999 117.7708 0.1390897 0.02086224
102.6 16.99999 116.1633 0.1375124 0.02152233
102.72 16.99999 114.5587 0.1356156 0.0220779
102.84 16.99999 112.9545 0.1334173 0.02253023
102.96 16.99999 111.3505 0.1309342 0.02287819
103.08 16.99999 109.7466 0.128183 0.02312108
103.18 16.99999 108.181 0.1254316 0.02328541
103.3 16.99999 106.5452 0.1220422 0.02329865
103.42 16.99999 104.9374 0.1185888 0.02323626
103.54 16.99999 103.3326 0.1149471 0.02307412
103.66 16.99999 101.7286 0.1111287 0.02281615
103.78 16.99999 100.125 0.1071525 0.02246721
103.9 17.99998 176.3077 0.02055665 0.00154442
104 17.99998 178.277 0.006006996 0.000577513
104.12 17.99998 176.9295 0.009937252 0.0009291918
104.22 17.99998 175.392 0.01488612 0.0013251
104.34 17.99998 173.7653 0.0205311 0.001723491
104.46 17.99998 172.1732 0.02600995 0.002053147
104.58 17.99998 170.5826 0.03154832 0.002325204
104.68 17.99998 169.0258 0.0368478 0.002515491
104.8 17.99998 167.4006 0.04276456 0.002663427
104.92 17.99998 165.8053 0.04844289 0.002729638
105.04 17.99998 164.2114 0.0541217 0.002717569
105.16 17.99998 162.617 0.05979406 0.002623171
105.28 17.99998 161.022 0.06544159 0.002443025
105.4 17.99998 159.4263 0.07104474 0.002174524
105.5 17.99998 157.8584 0.07629383 0.001822559
105.62 17.99998 156.2354 0.08202013 0.001359111
105.72 17.99998 154.6629 0.08710206 0.0008335361
105.84 17.99998 153.0404 0.09258035 0.0001843946
105.96 17.99998 151.4398 0.0976508 0.000532736
106.08 17.99998 149.8418 0.1025298 0.00133322
106.18 17.99998 148.2684 0.1070011 0.002184875
106.3 17.99998 146.6488 0.111671 0.003168808
106.42 17.99998 145.0482 0.1159038 0.004197801
106.54 17.99998 143.45 0.1198663 0.005286857
106.66 17.99998 141.8519 0.1235526 0.006429877
106.78 17.99998 140.2538 0.1269462 0.007617629
106.9 17.99998 138.6556 0.1300308 0.008840006
107 17.99998 137.0766 0.1327553 0.01005592
107.12 17.99998 135.4634 0.1352586 0.01132852
107.22 17.99998 133.8787 0.1373705 0.01257221
107.34 17.99998 132.2661 0.1391366 0.01382856
107.46 17.99998 130.6617 0.1405233 0.01506754
107.58 17.99998 129.059 0.1415352 0.01626847
107.68 17.99998 127.4742 0.1422812 0.01741504
107.8 17.99998 125.8599 0.1425285 0.01850513
107.92 17.99998 124.2514 0.1424491 0.01954783
108.04 17.99998 122.6449 0.1419979 0.02051017
108.16 17.99998 121.038 0.1411871 0.02138717
108.28 17.99998 119.4307 0.1400258 0.02217179
108.4 17.99998 117.8227 0.1385239 0.02285772
108.5 17.99998 116.2418 0.136886 0.02344788
108.62 17.99998 114.6121 0.1346575 0.02391442
108.72 17.99998 113.0306 0.1324195 0.02429711
108.84 17.99998 111.3959 0.1295891 0.02454388
108.96 17.99998 109.7838 0.1265844 0.02468777
109.08 17.99998 108.1747 0.1233314 0.02471507
109.18 17.99998 106.6046 0.1200745 0.02465394
109.3 17.99998 104.9638 0.116245 0.02445642
109.42 17.99998 103.3553 0.1123478 0.0241624
109.54 17.99998 101.7501 0.1082888 0.0237704
109.66 17.99998 100.1463 0.1040797 0.02328531
109.78 18.99998 176.3298 0.0216143 0.001448304
109.9 18.99998 178.3643 0.006012859 0.000540951
110 18.99998 176.9726 0.01024789 0.0008863543
110.12 18.99998 175.354 0.01600868 0.001303365
110.22 18.99998 173.7961 0.02134682 0.00162847
110.34 18.99998 172.1659 0.02734472 0.001931328
110.46 18.99998 170.5693 0.03312154 0.002153978
110.58 18.99998 168.9744 0.03893027 0.002305309
110.68 18.99998 167.4139 0.04445629 0.002367818
110.8 18.99998 165.7854 0.05060061 0.002362565
110.92 18.99998 164.1869 0.05645797 0.002269753
111.04 18.99998 162.5902 0.06228079 0.002088264
111.16 18.99998 160.9933 0.06806191 0.001815007
111.28 18.99998 159.3959 0.07378168 0.001448085
111.4 18.99998 157.7982 0.07941941 0.0009865983
111.5 18.99998 156.2317 0.08468708 0.0004470763
111.62 18.99998 154.6051 0.09033733 0.0002221387
111.72 18.99998 153.0345 0.09536786 0.0009411261
111.84 18.99998 151.4091 0.1006447 0.001792841
111.96 18.99998 149.8073 0.1055302 0.002709893
112.08 18.99998 148.2089 0.1101853 0.003705103
112.18 18.99998 146.6381 0.1144548 0.004740094
112.3 18.99998 145.0182 0.1187317 0.005891082
112.42 18.99998 143.4168 0.1226233 0.007085318
112.54 18.99998 141.8183 0.1262031 0.008322922
112.66 18.99998 140.2202 0.1294677 0.009596714
112.78 18.99998 138.6223 0.1324037 0.01089596
